Name,Kind,City,Email,Destination_URL,Source_URL,Active,Verified,Accepts_Outreach,Do_Not_Contact,Relationship_Score,Relevance_Pct,Confidence_Pct
Feliks Nowowiejski Music Academy - Wikipedia,event_calendar,Bydgoszcz,,https://en.wikipedia.org/wiki/Feliks_Nowowiejski_Music_Academy,https://en.wikipedia.org/wiki/Feliks_Nowowiejski_Music_Academy,t,t,t,f,65,65,65
"Hora actual en Bydgoszcz, Poland - Time.Global",podcast,Bydgoszcz,,https://time.global/es/poland/bydgoszcz/,https://time.global/es/poland/bydgoszcz/,t,t,t,f,65,65,65
"Hora actual en Bydgoszcz, Poland - Time.Global",event_calendar,Bydgoszcz,,https://time.global/es/poland/bydgoszcz/,https://time.global/es/poland/bydgoszcz/,t,t,t,f,65,65,65
"Hora actual en Bydgoszcz, Poland - Time.Global",promoter,Bydgoszcz,,https://time.global/es/poland/bydgoszcz/,https://time.global/es/poland/bydgoszcz/,t,t,t,f,65,65,65
"Hora actual en Bydgoszcz, Poland - Time.Global",local_music_resource,Bydgoszcz,,https://time.global/es/poland/bydgoszcz/,https://time.global/es/poland/bydgoszcz/,t,t,t,f,65,65,65
"Entdecke 45 Bydgoszcz und polen Ideen | krakau, warschau, osteuropa und mehr",local_media,Bydgoszcz,,https://de.pinterest.com/halinakloebl/bydgoszcz/,https://de.pinterest.com/halinakloebl/bydgoszcz/,t,t,t,f,65,55,55
"Entdecke 45 Bydgoszcz und polen Ideen | krakau, warschau, osteuropa und mehr",event_calendar,Bydgoszcz,,https://de.pinterest.com/halinakloebl/bydgoszcz/,https://de.pinterest.com/halinakloebl/bydgoszcz/,t,t,t,f,65,55,55
"Entdecke 45 Bydgoszcz und polen Ideen | krakau, warschau, osteuropa und mehr",local_creator,Bydgoszcz,,https://de.pinterest.com/halinakloebl/bydgoszcz/,https://de.pinterest.com/halinakloebl/bydgoszcz/,t,t,t,f,65,55,55
"Entdecke 45 Bydgoszcz und polen Ideen | krakau, warschau, osteuropa und mehr",local_music_resource,Bydgoszcz,,https://de.pinterest.com/halinakloebl/bydgoszcz/,https://de.pinterest.com/halinakloebl/bydgoszcz/,t,t,t,f,65,55,55
"Exploring Bydgoszcz Poland, the Exploseum and Ostromecko - Travel Begins at 40",podcast,Bydgoszcz,,https://www.travelbeginsat40.com/2026/07/exploring-bydgoszcz-poland-the-exploseum-and-ostromecko/,https://www.travelbeginsat40.com/2026/07/exploring-bydgoszcz-poland-the-exploseum-and-ostromecko/,t,t,t,f,65,65,65
"Exploring Bydgoszcz Poland, the Exploseum and Ostromecko - Travel Begins at 40",event_calendar,Bydgoszcz,,https://www.travelbeginsat40.com/2026/07/exploring-bydgoszcz-poland-the-exploseum-and-ostromecko/,https://www.travelbeginsat40.com/2026/07/exploring-bydgoszcz-poland-the-exploseum-and-ostromecko/,t,t,t,f,65,65,65
"Exploring Bydgoszcz Poland, the Exploseum and Ostromecko - Travel Begins at 40",promoter,Bydgoszcz,,https://www.travelbeginsat40.com/2026/07/exploring-bydgoszcz-poland-the-exploseum-and-ostromecko/,https://www.travelbeginsat40.com/2026/07/exploring-bydgoszcz-poland-the-exploseum-and-ostromecko/,t,t,t,f,65,65,65
"Exploring Bydgoszcz Poland, the Exploseum and Ostromecko - Travel Begins at 40",local_music_resource,Bydgoszcz,,https://www.travelbeginsat40.com/2026/07/exploring-bydgoszcz-poland-the-exploseum-and-ostromecko/,https://www.travelbeginsat40.com/2026/07/exploring-bydgoszcz-poland-the-exploseum-and-ostromecko/,t,t,t,f,65,65,65
"Exploring Bydgoszcz Poland, the Exploseum and Ostromecko",facebook_page,Bydgoszcz,,https://www.facebook.com/travelbeginsat40/,https://www.facebook.com/travelbeginsat40/,t,t,t,f,65,95,95
"Exploring Bydgoszcz Poland, the Exploseum and Ostromecko",instagram_creator,Bydgoszcz,,https://www.instagram.com/hairytravellerofficial/,https://www.instagram.com/hairytravellerofficial/,t,t,t,f,65,95,95
"Exploring Bydgoszcz Poland, the Exploseum and Ostromecko",youtube_channel,Bydgoszcz,,https://www.youtube.com/@hairytraveller,https://www.youtube.com/@hairytraveller,t,t,t,f,65,95,95
nie_cie_ka_we,instagram_creator,Bydgoszcz,,https://www.instagram.com/nie_cie_ka_we/,https://www.instagram.com/nie_cie_ka_we/,t,t,t,f,65,95,95
"Bydgoszcz, Poland - Random City Generator",podcast,Bydgoszcz,,https://randomcity.net/bydgoszcz/,https://randomcity.net/bydgoszcz/,t,t,t,f,65,65,65
"Bydgoszcz, Poland - Random City Generator",event_calendar,Bydgoszcz,,https://randomcity.net/bydgoszcz/,https://randomcity.net/bydgoszcz/,t,t,t,f,65,65,65
"Bydgoszcz, Poland - Random City Generator",promoter,Bydgoszcz,,https://randomcity.net/bydgoszcz/,https://randomcity.net/bydgoszcz/,t,t,t,f,65,65,65
"Bydgoszcz, Poland - Random City Generator",local_music_resource,Bydgoszcz,,https://randomcity.net/bydgoszcz/,https://randomcity.net/bydgoszcz/,t,t,t,f,65,65,65
"Bydgoszcz, Poland",facebook_page,Bydgoszcz,,https://www.facebook.com/sharer/sharer.php?u=https://randomcity.net/,https://www.facebook.com/sharer/sharer.php?u=https://randomcity.net/,t,t,t,f,65,95,95
Kde zakoupit naše kytary - Furch Guitars,local_music_resource,Bydgoszcz,,https://furchguitars.com/cs/prodejci/?country=slovinsko,https://furchguitars.com/cs/prodejci/?country=slovinsko,t,t,t,f,65,55,55
"Bydgoszcz, Polen: Was Sie vor Ihrer Reise wissen... - Tripadvisor",event_calendar,Bydgoszcz,,https://www.tripadvisor.ch/Tourism-g274823-Bydgoszcz_Kuyavia_Pomerania_Province_Central_Poland-Vacations.html,https://www.tripadvisor.ch/Tourism-g274823-Bydgoszcz_Kuyavia_Pomerania_Province_Central_Poland-Vacations.html,t,t,t,f,65,55,55
"Bydgoszcz, Polen: Was Sie vor Ihrer Reise wissen... - Tripadvisor",local_creator,Bydgoszcz,,https://www.tripadvisor.ch/Tourism-g274823-Bydgoszcz_Kuyavia_Pomerania_Province_Central_Poland-Vacations.html,https://www.tripadvisor.ch/Tourism-g274823-Bydgoszcz_Kuyavia_Pomerania_Province_Central_Poland-Vacations.html,t,t,t,f,65,55,55
Record Store Day w Polsce - muno.pl,local_music_resource,Bydgoszcz,,https://muno.pl/news/record-store-day-2019-w-polsce/,https://muno.pl/news/record-store-day-2019-w-polsce/,t,t,t,f,65,65,65
Record Store Day w Polsce,facebook_page,Bydgoszcz,,https://www.facebook.com/munopl/,https://www.facebook.com/munopl/,t,t,t,f,65,95,95
Record Store Day w Polsce,instagram_creator,Bydgoszcz,,https://www.instagram.com/muno.pl/?hl=pl,https://www.instagram.com/muno.pl/?hl=pl,t,t,t,f,65,95,95
Record Store Day w Polsce,youtube_channel,Bydgoszcz,,https://www.youtube.com/user/munotvmusic,https://www.youtube.com/user/munotvmusic,t,t,t,f,65,95,95
Record Store Day w Polsce,soundcloud_artist,Bydgoszcz,,https://soundcloud.com/munofm,https://soundcloud.com/munofm,t,t,t,f,65,85,85
Bruno Sommerfeld piano factory - Wikipedia,event_calendar,Bydgoszcz,,https://en.wikipedia.org/wiki/Bruno_Sommerfeld_piano_factory,https://en.wikipedia.org/wiki/Bruno_Sommerfeld_piano_factory,t,t,t,f,65,65,65
Stomil Bydgoszcz - Wikipedia,event_calendar,Bydgoszcz,,https://en.wikipedia.org/wiki/Stomil_Bydgoszcz,https://en.wikipedia.org/wiki/Stomil_Bydgoszcz,t,t,t,f,65,65,65
FB  ite,facebook_page,Bydgoszcz,,https://www.facebook.com/p/Stomil-Bydgoszcz-SA-100063766081323/?locale=pl_PL,https://www.facebook.com/p/Stomil-Bydgoszcz-SA-100063766081323/?locale=pl_PL,t,t,t,f,65,95,95
MemoriaC Ireny SzewiEskiej,local_music_resource,Bydgoszcz,,https://online.atletika.cz/upload/bydgoszcz%2030.5.2025.pdf,https://online.atletika.cz/upload/bydgoszcz%2030.5.2025.pdf,t,t,t,f,65,55,55
Friedrich-Wilhelm Krüger - Wikipedia,event_calendar,Bydgoszcz,,https://en.wikipedia.org/wiki/Friedrich-Wilhelm_Kr%C3%BCger,https://en.wikipedia.org/wiki/Friedrich-Wilhelm_Kr%C3%BCger,t,t,t,f,65,55,55
"Bydgoszcz: Entdecke alle 8+ Museen, Ausstellungen & Rabatte",event_calendar,Bydgoszcz,,https://whichmuseum.de/ort/bydgoszcz-2486,https://whichmuseum.de/ort/bydgoszcz-2486,t,t,t,f,65,55,55
"Bydgoszcz: Entdecke alle 8+ Museen, Ausstellungen & Rabatte",local_creator,Bydgoszcz,,https://whichmuseum.de/ort/bydgoszcz-2486,https://whichmuseum.de/ort/bydgoszcz-2486,t,t,t,f,65,55,55
"Die besten Sonnenstudios in meiner NÃ¤he in Bocianowo, Bydgoszcz | Fresha",promoter,Bydgoszcz,,https://www.fresha.com/lp/de/bt/sonnenstudios/pl-bydgoszcz/bocianowo,https://www.fresha.com/lp/de/bt/sonnenstudios/pl-bydgoszcz/bocianowo,t,t,t,f,65,65,65
"Die besten Sonnenstudios in meiner NÃ¤he in Bocianowo, Bydgoszcz | Fresha",local_music_resource,Bydgoszcz,,https://www.fresha.com/lp/de/bt/sonnenstudios/pl-bydgoszcz/bocianowo,https://www.fresha.com/lp/de/bt/sonnenstudios/pl-bydgoszcz/bocianowo,t,t,t,f,65,65,65
Wiadomości - Lista - Sklep z płytami i wydawnictwo muzycze - Jimmy Jazz Records,local_music_resource,Bydgoszcz,,https://www.jimmyjazz.pl/2010_11-blogbydate-pol.html,https://www.jimmyjazz.pl/2010_11-blogbydate-pol.html,t,t,t,f,65,55,55
Wiadomości,facebook_page,Bydgoszcz,,https://www.facebook.com/OnetWiadomosci/?locale=pl_PL,https://www.facebook.com/OnetWiadomosci/?locale=pl_PL,t,t,t,f,65,95,95
Wiadomości,youtube_channel,Bydgoszcz,,https://www.youtube.com/channel/UC_vMDcmkuEvw0N-gaP35wTA,https://www.youtube.com/channel/UC_vMDcmkuEvw0N-gaP35wTA,t,t,t,f,65,95,95
"Die besten Sehenswürdigkeiten in Bydgoszcz, Polen",podcast,Bydgoszcz,,https://supertravelr.com/de/trip/poland/the-best-things-to-see-and-do-in-bydgoszcz-poland-D693EC7566/,https://supertravelr.com/de/trip/poland/the-best-things-to-see-and-do-in-bydgoszcz-poland-D693EC7566/,t,t,t,f,65,55,55
"Die besten Sehenswürdigkeiten in Bydgoszcz, Polen",event_calendar,Bydgoszcz,,https://supertravelr.com/de/trip/poland/the-best-things-to-see-and-do-in-bydgoszcz-poland-D693EC7566/,https://supertravelr.com/de/trip/poland/the-best-things-to-see-and-do-in-bydgoszcz-poland-D693EC7566/,t,t,t,f,65,55,55
"Die besten Sehenswürdigkeiten in Bydgoszcz, Polen",local_creator,Bydgoszcz,,https://supertravelr.com/de/trip/poland/the-best-things-to-see-and-do-in-bydgoszcz-poland-D693EC7566/,https://supertravelr.com/de/trip/poland/the-best-things-to-see-and-do-in-bydgoszcz-poland-D693EC7566/,t,t,t,f,65,55,55
Tomasz Pauszek - Wikipedia,local_music_resource,Bydgoszcz,,https://en.wikipedia.org/wiki/Tomasz_Pauszek,https://en.wikipedia.org/wiki/Tomasz_Pauszek,t,t,t,f,65,55,55
"""SYNTHARSIS, by Toma z Pau zek""",local_music_resource,Bydgoszcz,,https://tomaszpauszek.bandcamp.com/album/syntharsis,https://tomaszpauszek.bandcamp.com/album/syntharsis,t,t,t,f,65,85,85
"""YPSILON PROJECT, by Toma z Pau zek & Remote Space """,local_music_resource,Bydgoszcz,,https://tomaszpauszek.bandcamp.com/album/ypsilon-project,https://tomaszpauszek.bandcamp.com/album/ypsilon-project,t,t,t,f,65,85,85
"""5 PAST FUTURE, by Toma z Pau zek""",local_music_resource,Bydgoszcz,,https://tomaszpauszek.bandcamp.com/album/5-past-future,https://tomaszpauszek.bandcamp.com/album/5-past-future,t,t,t,f,65,85,85
"""X-SPACE ODYSSEY, by Toma z Pau zek""",local_music_resource,Bydgoszcz,,https://tomaszpauszek.bandcamp.com/album/x-space-odyssey,https://tomaszpauszek.bandcamp.com/album/x-space-odyssey,t,t,t,f,65,85,85
"""MUSIC FOR SUBWAY, by Toma z Pau zek""",local_music_resource,Bydgoszcz,,https://tomaszpauszek.bandcamp.com/album/music-for-subway,https://tomaszpauszek.bandcamp.com/album/music-for-subway,t,t,t,f,65,85,85
