Name,Kind,City,Email,Destination_URL,Source_URL,Active,Verified,Accepts_Outreach,Do_Not_Contact,Relationship_Score,Relevance_Pct,Confidence_Pct
"Seriesly Berlin Crowns ‘Hands Up’, Music Drama Featuring Israeli & Palestinian Characters",local_creator,Berlin,,https://www.yahoo.com/entertainment/tv/articles/seriesly-berlin-crowns-hands-music-062100305.html,https://www.yahoo.com/entertainment/tv/articles/seriesly-berlin-crowns-hands-music-062100305.html,t,t,t,f,65,65,65
"Seriesly Berlin Crowns ‘Hands Up’, Music Drama Featuring Israeli & Palestinian Characters",facebook_page,Berlin,,https://facebook.com/yahooentertainment,https://facebook.com/yahooentertainment,t,t,t,f,65,95,95
"Seriesly Berlin Crowns ‘Hands Up’, Music Drama Featuring Israeli & Palestinian Characters",instagram_creator,Berlin,,https://instagram.com/yahooentertainment/,https://instagram.com/yahooentertainment/,t,t,t,f,65,95,95
"Seriesly Berlin Crowns ‘Hands Up’, Music Drama Featuring Israeli & Palestinian Characters",youtube_channel,Berlin,,https://www.youtube.com/channel/UCatbb7X8J0TG3OiIY20hpyA,https://www.youtube.com/channel/UCatbb7X8J0TG3OiIY20hpyA,t,t,t,f,65,95,95
Tuesday briefing: What happens next after Germany’s far-right breakthrough? | The far right | The Guardian,promoter,Berlin,,https://www.theguardian.com/world/2026/sep/08/tuesday-briefing-what-happens-next-after-germanys-far-right-breakthrough,https://www.theguardian.com/world/2026/sep/08/tuesday-briefing-what-happens-next-after-germanys-far-right-breakthrough,t,t,t,f,65,65,65
peak  to political corre pondent,youtube_video,Berlin,,https://www.youtube.com/watch?v=lJILjm2hWD8,https://www.youtube.com/watch?v=lJILjm2hWD8,t,t,t,f,65,95,95
"Far left wins Berlin state election, far-right AfD in Germany’s northeast | Elections News | Al Jazeera",podcast,Berlin,,https://www.aljazeera.com/news/2026/9/20/two-german-states-go-to-the-polls-after-far-right-gains,https://www.aljazeera.com/news/2026/9/20/two-german-states-go-to-the-polls-after-far-right-gains,t,t,t,f,65,65,65
in tagram-colored-outline,instagram_creator,Berlin,,https://www.instagram.com/aljazeeraenglish/?hl=en,https://www.instagram.com/aljazeeraenglish/?hl=en,t,t,t,f,65,95,95
tiktok-colored-outline,tiktok_creator,Berlin,,https://www.tiktok.com/@aljazeeraenglish,https://www.tiktok.com/@aljazeeraenglish,t,t,t,f,65,85,85
Berlin Art Week 2026: Eight Things That Stayed With Me - FAD Magazine,local_creator,Berlin,,https://fadmagazine.com/2026/09/15/berlin-art-week-2026-eight-things/,https://fadmagazine.com/2026/09/15/berlin-art-week-2026-eight-things/,t,t,t,f,65,65,65
Berlin Art Week 2026: Eight Things That Stayed With Me,instagram_creator,Berlin,,http://www.instagram.com/worldoffad,http://www.instagram.com/worldoffad,t,t,t,f,65,95,95
FAD TV,youtube_channel,Berlin,,https://www.youtube.com/@worldoffad,https://www.youtube.com/@worldoffad,t,t,t,f,65,95,95
Berlin Art Week 2026: Eight Things That Stayed With Me,facebook_page,Berlin,,https://www.facebook.com/sharer/sharer.php?u=https://fadmagazine.com/2026/09/15/berlin-art-week-2026-eight-things/,https://www.facebook.com/sharer/sharer.php?u=https://fadmagazine.com/2026/09/15/berlin-art-week-2026-eight-things/,t,t,t,f,65,95,95
@berlinartweek,instagram_creator,Berlin,,https://www.instagram.com/berlinartweek/,https://www.instagram.com/berlinartweek/,t,t,t,f,65,95,95
What’s next for Germany’s troubled chancellor after a string of state election defeats – WTOP News,podcast,Berlin,hello@wtop.com,https://wtop.com/world/2026/09/whats-next-for-germanys-troubled-chancellor-after-a-string-of-state-election-defeats/,https://wtop.com/world/2026/09/whats-next-for-germanys-troubled-chancellor-after-a-string-of-state-election-defeats/,t,t,t,f,65,65,65
What’s next for Germany’s troubled chancellor after a string of state election defeats,facebook_page,Berlin,hello@wtop.com,https://www.facebook.com/wtopnews,https://www.facebook.com/wtopnews,t,t,t,f,65,95,95
YouTube Term  of Service,youtube_channel,Berlin,hello@wtop.com,https://www.youtube.com/t/terms,https://www.youtube.com/t/terms,t,t,t,f,65,95,95
What’s next for Germany’s troubled chancellor after a string of state election defeats,instagram_creator,Berlin,hello@wtop.com,https://www.instagram.com/wtopnews,https://www.instagram.com/wtopnews,t,t,t,f,65,95,95
What’s next for Germany’s troubled chancellor after a string of state election defeats,youtube_channel,Berlin,hello@wtop.com,https://www.youtube.com/@WTOPNewsDC,https://www.youtube.com/@WTOPNewsDC,t,t,t,f,65,95,95
What’s next for Germany’s troubled chancellor after a string of state election defeats,tiktok_creator,Berlin,hello@wtop.com,https://www.tiktok.com/@wtopnews,https://www.tiktok.com/@wtopnews,t,t,t,f,65,85,85
"In Germany, Merz’s center-left partners rebel after far-right rout – POLITICO",podcast,Berlin,,https://www.politico.eu/article/friedrich-merz-lars-klingbeil-spd-partners-rebel-far-right-rout-coalition-rift/,https://www.politico.eu/article/friedrich-merz-lars-klingbeil-spd-partners-rebel-far-right-rout-coalition-rift/,t,t,t,f,65,65,65
The History of East Germany As Told in 7 Buildings | Architectural Digest,cultural_hub,Berlin,,https://www.architecturaldigest.com/story/the-history-of-east-germany-told-in-buildings-berlin-architecture,https://www.architecturaldigest.com/story/the-history-of-east-germany-told-in-buildings-berlin-architecture,t,t,t,f,65,65,65
Germany's leader stands his ground after his party loses in state elections,podcast,Berlin,,https://www.wuky.org/npr-news/2026-09-21/germanys-leader-stands-his-ground-after-his-party-loses-in-state-elections,https://www.wuky.org/npr-news/2026-09-21/germanys-leader-stands-his-ground-after-his-party-loses-in-state-elections,t,t,t,f,65,65,65
The WUKY YouTube Channel,youtube_channel,Berlin,,https://www.youtube.com/user/LiveAtWUKY,https://www.youtube.com/user/LiveAtWUKY,t,t,t,f,65,95,95
"Germany’s most unpopular leader in modern times digs in, but for how long? – The Irish Times",podcast,Berlin,,https://www.irishtimes.com/world/europe/2026/09/21/germanys-most-unpopular-leader-in-modern-times-digs-in-but-for-how-long/,https://www.irishtimes.com/world/europe/2026/09/21/germanys-most-unpopular-leader-in-modern-times-digs-in-but-for-how-long/,t,t,t,f,65,65,65
"Germany’s most unpopular leader in modern times digs in, but for how long?",facebook_page,Berlin,,https://www.facebook.com/share.php?u=https://www.irishtimes.com/world/europe/2026/09/21/germanys-most-unpopular-leader-in-modern-times-digs-in-but-for-how-long/,https://www.facebook.com/share.php?u=https://www.irishtimes.com/world/europe/2026/09/21/germanys-most-unpopular-leader-in-modern-times-digs-in-but-for-how-long/,t,t,t,f,65,95,95
Iri h Time  on Facebook,facebook_page,Berlin,,https://www.facebook.com/irishtimes/,https://www.facebook.com/irishtimes/,t,t,t,f,65,95,95
Iri h Time  on In tagram,instagram_creator,Berlin,,https://www.instagram.com/irishtimesnews,https://www.instagram.com/irishtimesnews,t,t,t,f,65,95,95
